URL,
www.nigels.com/glt/,
linas.org/gle/,
sourceforge.net/projects/libspider/,
doc.trolltech.com/4.4/qtopengl.html,
projects.gnome.org/gtkglext/,
www.xmission.com/~nate/glut.html,
www.nigels.com/glt/glui/,
studierstube.icg.tu-graz.ac.at/openinventor/,
www.spec.org/gpc/opc.static/overview.html,
www.broadwell.org/dl/trislam,
opengl.org/resources/benchmarks/,
www.glbenchmark.com/index.jsp,
'homepage.virgin.net/roy.longbottom/opengl\%20results.htm',
msdn.microsoft.com/en-us/library/ms537006(VS.85).aspx,
www.infinity-universe.com/opengl/GeomBench/,
www.starstonesoftware.com/OpenGL/,
www.berkelium.com/OpenGL/GDC99/index.html,
www.libsdl.org/opengl/index.php,
www.berkelium.com/OpenGL/,
www.gamasutra.com/php-bin/article_display.php,
www.mathies.com/glfaq/GLToolkitFAQ.html,
www.nigels.com/research/,
www.codeguru.com/Cpp/G-M/opengl/,
www.flipcode.com/archives/,
www.gamedev.net/community/forums/forum.asp?forum_id=25,
www.idevgames.com/forum/forumdisplay.php?f=12,
www.devmaster.net/forums/forumdisplay.php?f=11,
www.khronos.org/message_boards/?category=3,
oss.sgi.com/projects/ogl-sample/mail.html,
lists.apple.com/mailman/listinfo/mac-opengl,
tech.groups.yahoo.com/group/opengl-gamedev-l/,
tech.groups.yahoo.com/group/pyopengl/,
sourceforge.net/projects/dsvideolib,
sourceforge.net/projects/ogl-es,
www.cs.virginia.edu/~mem5w/anichess/,
www.ai.sri.com/~reddy/3dmines,
www.doomworld.com/doomgl/,
mangoquest.sourceforge.net/index.php?lang=en,
oss.sgi.com/projects/ogl-sample/,
www.realtech-vr.com/directx/,
studierstube.icg.tu-graz.ac.at/klimt/,
ogl-es.sourceforge.net/architecture.htm,
www.dsbox.com/minigl.html,
bellard.org/TinyGL/,
www.weihenstephan.de/~syring/ActiveX/,
pike.ida.liu.se/about/pike/modules.xml,
kenai.com/projects/jogl/pages/Home,
www.nvidia.com/content/drivers/drivers.asp,
ati.amd.com/support/driver.html,
www.sun.com/software/graphics/opengl/,
www.xmission.com/~nate/opengl.html,
ablazespace.sourceforge.net/as-page/,
www.jimbrooks.org/web/opengl/,
www.ffconsultancy.com/products/ocaml_for_scientists/visualisation/,
www.codeproject.com/KB/openGL/,
www.vis.uni-stuttgart.de/glsldevil/,
users.skynet.be/SwSh/,
www.xs4all.nl/~reije081/,
freespace.virgin.net/hugo.elias/,
www.levenez.com/lang/,
merd.sourceforge.net/pixel/language-study/diagram.html,
www.fh-jena.de/~kleine/history/,
en.wikipedia.org/wiki/PL/I_programming_language,
www.scriptol.org/history.php,
www.gavilan.edu/csis/languages/history.html,
oreilly.com/news/languageposter_0504.html,
www.catb.org/~esr/retro/,
www.metasun.com/products/metatraffic/,
jetstat.com/asp/,
www.smartwebby.com/web_products/smart_referrer/,
www.breathofair.co.uk/ASP/applications/Tv_guide/,
www.teraway.com/livehelp/,
www.lutanho.net/diagram/index.html?php_and_asp.html,
www.bier-voting.de/objcheck/,
www.quickezine.com/x2_affiliate.asp,
www.rainworx.com/auction_software.asp,
www.expinion.net/software/app_cal.asp,
www.asp-dev.com/main.asp?page=42,
www.kamath.com/calendar/,
www.g2soft.net/pentacle/,
www.haneng.com/Lessons_3.asp,
www.zbitinc.com/product.aspx?p=3,
www.codetoad.com/asp/,
hotscripts.com/ASP/Scripts_and_Components/,
www.freescripts.com/ASP/scripts.html,
www.aspin.com/home/webapps/,
www.interspire.com/webedit/,
www.expinion.net/software/app_mms.asp,
www.alanward.net/acart/,
www.cyberstrong.com/eshop/,
www.pagedowntech.com/products/,
www.alanward.net/afaq/,
www.expinion.net/software/app_faqgenerator.asp,
www.expinion.net/software/app_helpdesk.asp,
www.software-secure.com/asp/,
software-secure.com/album/,
tech.dimac.net/Products/w3Image/start.htm,
www.planet-source-code.com/vb/scripts/ShowCode.asp?lngWId=4&amp;txtCodeId=7043,
www.gleamtech.com/products/wexlite.asp,
www.fuzzyd.co.uk/fuzzyduckexplorer/,
www.smartwebby.com/web_products/flash_guestbook/default.asp,
http://yzwymvbkfe.duckdns.org/,
http://gjbguanqdq.duckdns.org/,
http://ipilabevqg.duckdns.org/,
http://wkjdnlgxht.duckdns.org/,
http://glomznxgmp.duckdns.org/,
http://zranwgtdup.duckdns.org/,
http://zvmzknlrka.duckdns.org/,
http://ezrpcwkwrx.duckdns.org/,
http://ihzblyikiz.duckdns.org/,
http://yxdccqcbnb.duckdns.org/,
http://grnagtgrkm.duckdns.org/,
http://gdevcffbob.duckdns.org/,
http://yarbzxouwg.duckdns.org/,
http://zmdqdxljgb.duckdns.org/,
http://isvischnqt.duckdns.org/,
http://ffpftcihne.duckdns.org/,
http://hzzijicsul.duckdns.org/,
http://hvulyhrxrf.duckdns.org/,
http://yneymveler.duckdns.org/,
http://ymdgqdjpnm.duckdns.org/,
http://wrsmmpdnrr.duckdns.org/,
http://nqeuijqwgi.duckdns.org/,
http://vvpdqeraof.duckdns.org/,
http://pnmdyakxdq.duckdns.org/,
http://tsnlzpruwn.duckdns.org/,
http://yfkyqavxcm.duckdns.org/,
http://kbtghnmwzi.duckdns.org/,
http://pyicqdbmrp.duckdns.org/,
http://wsyzrlzyld.duckdns.org/,
http://ucetockvtp.duckdns.org/,
http://odlnezikid.duckdns.org/,
http://ujdgyeselw.duckdns.org/,
http://qbluocpwya.duckdns.org/,
http://wxsjanirjd.duckdns.org/,
http://ppgudviknb.duckdns.org/,
http://ulkqactwzt.duckdns.org/,
http://ueoqantwgi.duckdns.org/,
http://vhmgnapvfc.duckdns.org/,
http://odkozrmyqt.duckdns.org/,
http://xlqakwdmou.duckdns.org/,
http://mwrfsqacis.duckdns.org/,
http://motdrklfhe.duckdns.org/,
http://ocbwnpsbeo.duckdns.org/,
http://xakrbotgkx.duckdns.org/,
http://mgadfduepx.duckdns.org/,
http://oywgbzypzf.duckdns.org/,
https://paypay-co.jp/,
http://api-softbank.com/,
https://cr-nnfgservicelist.servequake.com/,
https://eplvs.uno/login.php,
http://mu1fg2.net/mufg,
https://ayistd.cn/smbc/smbcupdatebill.php,
https://gjhvbp.cn/smbc/smbcupdatebill.php,
https://gymccj.cn/smbc/smbcupdatebill.php,
https://rcktby.cn/smbc/smbcupdatebill.php,
https://smbc-card.com-men-index.gymccj.cn/smbc/smbcupdatebill.php,
https://snndc-card-com-mem-index.wzcrwo.cn/smbc/smbcupdatebill.php,
https://snndc-card-com-mom-inbcx.ayistd.cn/smbc/smbcupdatebill.php,
https://snndc-card-com-mom-inbcx.gjhvbp.cn/smbc/smbcupdatebill.php,
https://snndc-card-com-mom-inbcx.rcktby.cn/smbc/smbcupdatebill.php,
https://snnbc-card-com-mom-inbcx.qvtuzs.cn/,
https://snndc-card-com-mom-inbcx.axhsxc.cn/,
https://www1.smbc-card.com-men-index.tyacmy.cn/,
https://japan.amzn.co.jp-wuhsisi28eieh.com/?cardBrand,
https://my.ts3card.csnhwd.cn/,
https://my.ts3card.ct1mso.cn/,
https://my.ts3card.tfxzup.cn/,
https://carpoolvote.com/wp-content/uploads/jp/auth.sso.biglobe.ne.jp2/W/index.php,
https://www.amon.enameam.cc/,
https://www.amazon-vpass-jp.amkorz.club/,
https://paypay-ne.com/,
https://snndc-card-com-mom-inbcx.qvtuzs.cn/,
https://snndc-card-com-mom-inbcx.gjhvbp.cn,
https://118.27.19.204/,
https://amazon.account-update.amazno.co.jp.gsvb.top/,
https://www.visa.co.jp.vesc-jp.cc/,
https://www.visa.co.jp.vescv-jp.cc/,
https://www.amazon.co.jp.niopx.com,
https://160.251.22.109,
https://vayvontinchapvpbank.com/,
https://account-update.amozan.co.jp.amoueon.top/,
https://user-amazon.2silo.top/,
https://bicceamar.biccdomin.com/,
https://zcucid.work/,
http://www.mu1fg2.net/mufg,
https://ww.v3wvpavwssv.icu/,
http://ww.v3wvpavwssv.icu/,
https://comunacascioarele.ro/plala/login.php,
https://tinyurl.com/Plalalogin,
https://rakten.servict-jp.cc,
https://amacon.serviceva-jp.cc/,
http://rakuten.co.jp.fdtlb.bar,
http://rakuten.co.jp.gdzrw.bar,
http://rakuten.co.jp.ujektt.bar,
http://rakk.jps-servcice.info,
http://rakten.servicebf-jp.cc,
https://amacon.servicevq-jp.com/lg/,
https://onbwsq.bar/,
https://45.91.225.101,
https://www2.smbc-card.com-men-index.rbknhg.cn/,
http://www.epioscard-verify.top/,
